movieId,reviews,critic_reviews,metascore,Budget,US_and_Canada_Gross,Opening_Weekend,Global_Gross,Runtime,imdb_rating
8373,458,151,42,90000000,59484742,21406781,103370127,93,5.3
8375,22,45,53,0,376612,23298,376612,90,6.9
8376,1600,210,64,400000,44540956,116666,46138887,96,7
8378,33,18,0,0,38120905,165392,38120905,122,6.9
8379,46,20,0,1456000,5310748,0,5310748,118,7.5
8380,17,15,0,0,3418141,1286806,3418141,95,4.9
8382,37,11,0,0,20419446,5712892,20419446,96,5.2
8383,91,27,0,0,0,0,1567189,92,5.4
8385,65,33,58,0,16937969,0,0,107,7.1
8387,126,28,11,6200000,126247,0,126247,83,3.5
8391,72,43,54,11000000,0,0,0,120,7.1
8402,18,7,0,0,1382259,596131,1382259,82,6.1
8405,96,62,0,0,0,0,0,88,7.5
8410,119,51,0,0,1400000,0,0,77,6.8
8424,60,38,0,340691,0,0,0,84,6.7
8425,37,23,0,5000000,485772,274815,485772,90,5.4
8426,23,9,0,0,10642,10642,10642,90,6.8
8427,18,22,0,0,6171763,0,6171763,86,4.5
8446,89,35,75,1000000,0,0,0,100,7
8447,162,74,0,800000,0,0,0,86,5.9
8450,43,15,0,1050500,0,0,0,141,6.3
8451,118,41,67,1168000,0,0,0,101,7.4
8454,22,34,0,0,0,0,0,107,7.2
8456,48,68,89,0,265470,0,0,115,8
8458,39,12,67,0,0,0,0,122,7.6
8459,167,55,0,2600000,0,0,158,115,8.1
8461,37,5,0,3000000,0,0,0,148,5.9
8462,76,25,0,1383000,0,0,0,104,7.4
8463,78,25,0,1631000,0,0,0,102,7.7
8464,451,174,73,65000,11536423,516641,20645757,100,7.2
8465,59,21,0,651000,0,0,0,107,7
8477,142,90,0,0,0,0,0,28,8.2
8481,59,19,0,2677762,0,0,0,126,7
8482,146,62,0,3500000,0,0,0,110,7.5
8484,39,47,0,0,0,0,0,208,8.5
8487,51,26,0,1775000,0,0,0,112,6.4
8491,220,78,89,1300000,0,0,5534,114,8.1
8492,288,55,0,0,0,0,24,86,8.1
8493,101,18,59,23000000,27441977,5026846,27441977,107,6.9
8494,131,52,67,0,15260000,0,0,102,7.2
8495,82,51,65,3600000,43805,5746,43805,94,6.6
8500,85,57,0,0,0,0,2873268,84,6.2
8501,315,122,32,6000000,5844868,2134214,5844868,97,7.2
8502,71,22,0,2295429,0,0,0,108,6.9
8506,86,51,61,6600000,0,0,0,91,6
8507,308,172,80,310607,0,0,4072,64,7.8
8511,52,20,0,0,0,0,0,30,7.6
8512,84,51,75,4400000,36145695,0,36145695,87,6.7
8518,55,28,0,376000,0,0,0,89,6.6
8521,154,80,0,535000,0,0,16615,98,7.6
8526,220,182,49,110000000,24008137,7576132,72178895,120,5.9
8528,443,150,55,20000000,114326736,30070196,168423227,92,6.7
8529,839,164,55,60000000,77872883,19053199,219100084,128,7.4
8530,186,95,63,0,18025,37542,1656829,105,7.7
8531,387,75,41,37000000,70831760,19676748,113100873,109,5.8
8532,139,140,67,7500000,3854624,456876,6715067,111,6.6
8533,1400,137,53,29000000,81417274,13464745,118231114,123,7.8
8534,143,87,63,59660000,19176754,6144160,62174008,109,7
8535,235,112,53,15000000,13456633,292963,18611951,125,6.6
8542,87,32,0,0,0,0,0,111,7.5
8571,75,46,72,2000000,0,0,0,105,6.7
8574,21,4,0,0,0,0,0,24,8.1
8575,37,23,59,0,251444,8777,251444,90,6.7
8577,17,38,0,0,0,0,135633,99,6.9
8578,212,131,34,1000000,41196,8527,187847,104,5.4
8580,40,4,0,0,0,0,0,151,8.7
8581,96,13,0,0,0,0,0,95,7.2
8582,60,14,0,0,0,0,0,167,8.1
8587,28,48,71,0,257315,21722,257315,94,7
8588,112,59,0,25000000,0,0,7775138,100,5.4
